Country Name,Series,Time,Value
France,"Gross enrolment ratio, primary, female (%)",2015,101.66452
Mexico,"Gross enrolment ratio, early childhood education, both sexes (%)",2010,101.67771
"Korea, Rep.","Gross enrolment ratio, primary, female (%)",2010,101.76901
"Korea, Rep.","Gross enrolment ratio, primary, female (%)",2011,101.83958
Sweden,"Gross enrolment ratio, primary, female (%)",2012,101.84269
United Kingdom,"Gross enrolment ratio, primary, female (%)",2015,101.85664
Italy,"Gross enrolment ratio, primary, female (%)",2011,101.89836
"Korea, Rep.","Gross enrolment ratio, primary, female (%)",2009,101.97238
France,"Gross enrolment ratio, primary, female (%)",2016,101.97262
France,"Gross enrolment ratio, primary, female (%)",2017,102.10581
Germany,"Gross enrolment ratio, primary, female (%)",2011,102.11483
France,"Gross enrolment ratio, primary, female (%)",2010,102.12854
France,"Gross enrolment ratio, primary, female (%)",2013,102.13431
United Kingdom,"Gross enrolment ratio, primary, female (%)",2014,102.15237
Canada,"Gross enrolment ratio, primary, female (%)",2014,102.15868
Switzerland,"Gross enrolment ratio, primary, female (%)",2008,102.27318
Switzerland,"Gross enrolment ratio, early childhood education, both sexes (%)",2009,102.30406
Russian Federation,"Gross enrolment ratio, primary, female (%)",2017,102.3353
United States,"Gross enrolment ratio, primary, female (%)",2009,102.40642
Mexico,"Gross enrolment ratio, early childhood education, both sexes (%)",2009,102.45194
France,"Gross enrolment ratio, primary, female (%)",2011,102.45629
Italy,"Gross enrolment ratio, primary, female (%)",2010,102.48697
France,"Gross enrolment ratio, primary, female (%)",2012,102.49238
France,"Gross enrolment ratio, primary, female (%)",2009,102.53139
China,"Gross enrolment ratio, primary, female (%)",2019,102.56461
Switzerland,"Gross enrolment ratio, primary, female (%)",2009,102.58719
France,"Gross enrolment ratio, primary, female (%)",2018,102.58856
Israel,"Gross enrolment ratio, early childhood education, both sexes (%)",2012,102.60367
Switzerland,"Gross enrolment ratio, primary, female (%)",2010,102.60698
Turkey,"Gross enrolment ratio, primary, female (%)",2015,102.6663
Germany,"Gross enrolment ratio, primary, female (%)",2016,102.6915
Germany,"Gross enrolment ratio, primary, female (%)",2010,102.69517
Spain,"Gross enrolment ratio, primary, female (%)",2018,102.70377
"Korea, Rep.","Gross enrolment ratio, primary, female (%)",2008,102.73418
Mexico,"Gross enrolment ratio, early childhood education, both sexes (%)",2011,102.80647
Switzerland,"Gross enrolment ratio, early childhood education, both sexes (%)",2018,102.81101
Switzerland,"Gross enrolment ratio, early childhood education, both sexes (%)",2013,102.83484
Switzerland,"Gross enrolment ratio, primary, female (%)",2011,102.85256
Italy,"Gross enrolment ratio, primary, female (%)",2009,102.87476
Canada,"Gross enrolment ratio, primary, female (%)",2015,102.90796
Thailand,"Gross enrolment ratio, primary, female (%)",2014,102.91761
Switzerland,"Gross enrolment ratio, primary, female (%)",2012,103.02621
France,"Gross enrolment ratio, primary, female (%)",2008,103.04846
Germany,"Gross enrolment ratio, primary, female (%)",2009,103.06751
Malaysia,"Gross enrolment ratio, primary, female (%)",2012,103.27992
United States,"Gross enrolment ratio, primary, female (%)",2008,103.32269
Switzerland,"Gross enrolment ratio, primary, female (%)",2013,103.50073
Switzerland,"Gross enrolment ratio, primary, female (%)",2014,103.52739
Spain,"Gross enrolment ratio, primary, female (%)",2010,103.57508
Spain,"Gross enrolment ratio, primary, female (%)",2017,103.58476
Switzerland,"Gross enrolment ratio, early childhood education, both sexes (%)",2017,103.58897
Italy,"Gross enrolment ratio, primary, female (%)",2008,103.63318
Germany,"Gross enrolment ratio, primary, female (%)",2008,103.64774
Indonesia,"Gross enrolment ratio, primary, female (%)",2016,103.90809
Switzerland,"Gross enrolment ratio, primary, female (%)",2015,104.03302
"Hong Kong SAR, China","Gross enrolment ratio, primary, female (%)",2012,104.04721
Israel,"Gross enrolment ratio, primary, female (%)",2008,104.06049
Russian Federation,"Gross enrolment ratio, primary, female (%)",2018,104.09201
United Kingdom,"Gross enrolment ratio, primary, female (%)",2009,104.10147
Malaysia,"Gross enrolment ratio, primary, female (%)",2015,104.12703
Spain,"Gross enrolment ratio, primary, female (%)",2009,104.13446
Spain,"Gross enrolment ratio, primary, female (%)",2011,104.14684
Spain,"Gross enrolment ratio, primary, female (%)",2008,104.15628
Germany,"Gross enrolment ratio, primary, female (%)",2017,104.1598
France,"Gross enrolment ratio, early childhood education, both sexes (%)",2014,104.17722
Indonesia,"Gross enrolment ratio, primary, female (%)",2017,104.17947
Switzerland,"Gross enrolment ratio, primary, female (%)",2016,104.25858
United Kingdom,"Gross enrolment ratio, primary, female (%)",2010,104.26413
Germany,"Gross enrolment ratio, primary, female (%)",2018,104.27981
United Kingdom,"Gross enrolment ratio, primary, female (%)",2011,104.35634
Israel,"Gross enrolment ratio, primary, female (%)",2009,104.36052
Indonesia,"Gross enrolment ratio, primary, female (%)",2015,104.40838
Mexico,"Gross enrolment ratio, early childhood education, both sexes (%)",2012,104.52555
Indonesia,"Gross enrolment ratio, primary, female (%)",2018,104.58971
Indonesia,"Gross enrolment ratio, primary, female (%)",2014,104.71402
Israel,"Gross enrolment ratio, early childhood education, both sexes (%)",2011,104.73431
Malaysia,"Gross enrolment ratio, primary, female (%)",2014,104.76151
France,"Gross enrolment ratio, early childhood education, both sexes (%)",2013,104.81345
Switzerland,"Gross enrolment ratio, primary, female (%)",2017,104.82491
United Kingdom,"Gross enrolment ratio, primary, female (%)",2008,104.8792
Spain,"Gross enrolment ratio, primary, female (%)",2012,104.90096
Switzerland,"Gross enrolment ratio, early childhood education, both sexes (%)",2015,104.94456
France,"Gross enrolment ratio, early childhood education, both sexes (%)",2012,104.96224
Switzerland,"Gross enrolment ratio, early childhood education, both sexes (%)",2016,105.00679
Spain,"Gross enrolment ratio, primary, female (%)",2016,105.09839
France,"Gross enrolment ratio, early childhood education, both sexes (%)",2015,105.10865
Switzerland,"Gross enrolment ratio, primary, female (%)",2018,105.14774
Malaysia,"Gross enrolment ratio, primary, female (%)",2013,105.15309
Israel,"Gross enrolment ratio, primary, female (%)",2018,105.15828
Israel,"Gross enrolment ratio, primary, female (%)",2016,105.23885
Philippines,"Gross enrolment ratio, primary, female (%)",2008,105.2759
France,"Gross enrolment ratio, early childhood education, both sexes (%)",2016,105.28919
Australia,"Gross enrolment ratio, primary, female (%)",2014,105.32171
Mexico,"Gross enrolment ratio, primary, female (%)",2018,105.36071
Mexico,"Gross enrolment ratio, early childhood education, both sexes (%)",2008,105.38362
Israel,"Gross enrolment ratio, primary, female (%)",2017,105.38438
Israel,"Gross enrolment ratio, primary, female (%)",2014,105.38904
Australia,"Gross enrolment ratio, primary, female (%)",2009,105.42822
Switzerland,"Gross enrolment ratio, early childhood education, both sexes (%)",2014,105.45886
Australia,"Gross enrolment ratio, primary, female (%)",2008,105.48767
Philippines,"Gross enrolment ratio, primary, female (%)",2017,105.51518
Australia,"Gross enrolment ratio, primary, female (%)",2010,105.52375
Australia,"Gross enrolment ratio, primary, female (%)",2011,105.54086
France,"Gross enrolment ratio, early childhood education, both sexes (%)",2011,105.65779
Malaysia,"Gross enrolment ratio, primary, female (%)",2016,105.67065
Israel,"Gross enrolment ratio, primary, female (%)",2010,105.68418
Australia,"Gross enrolment ratio, primary, female (%)",2012,105.7682
Israel,"Gross enrolment ratio, primary, female (%)",2013,105.79141
Australia,"Gross enrolment ratio, primary, female (%)",2013,105.83486
France,"Gross enrolment ratio, early childhood education, both sexes (%)",2017,105.87242
United States,"Gross attendance ratio for tertiary education, both sexes (%)",2017,105.89483
France,"Gross enrolment ratio, early childhood education, both sexes (%)",2010,105.91917
Israel,"Gross enrolment ratio, primary, female (%)",2015,105.98401
Malaysia,"Gross enrolment ratio, primary, female (%)",2017,106.00638
Mexico,"Gross enrolment ratio, primary, female (%)",2017,106.03469
Turkey,"Gross enrolment ratio, primary, female (%)",2014,106.06443
United States,"Gross attendance ratio for tertiary education, both sexes (%)",2015,106.06664
France,"Gross enrolment ratio, early childhood education, both sexes (%)",2018,106.1591
United Kingdom,"Gross enrolment ratio, primary, female (%)",2012,106.22143
Mexico,"Gross enrolment ratio, primary, female (%)",2016,106.33317
"Hong Kong SAR, China","Gross enrolment ratio, early childhood education, both sexes (%)",2018,106.40481
Israel,"Gross enrolment ratio, primary, female (%)",2011,106.46483
Mexico,"Gross enrolment ratio, primary, female (%)",2015,106.47186
"Hong Kong SAR, China","Gross enrolment ratio, primary, female (%)",2013,106.634
Indonesia,"Gross enrolment ratio, primary, female (%)",2013,106.65439
United States,"Gross attendance ratio for tertiary education, both sexes (%)",2016,106.68763
Indonesia,"Gross enrolment ratio, primary, female (%)",2008,106.77921
Turkey,"Gross enrolment ratio, primary, female (%)",2013,106.78929
Israel,"Gross enrolment ratio, early childhood education, both sexes (%)",2009,106.84499
United Kingdom,"Gross enrolment ratio, primary, female (%)",2013,106.98184
Israel,"Gross enrolment ratio, primary, female (%)",2012,107.07423
Philippines,"Gross enrolment ratio, primary, female (%)",2009,107.1402
Spain,"Gross enrolment ratio, primary, female (%)",2015,107.20858
Indonesia,"Gross enrolment ratio, primary, female (%)",2009,107.29965
France,"Gross enrolment ratio, early childhood education, both sexes (%)",2009,107.46002
Mexico,"Gross enrolment ratio, primary, female (%)",2014,107.7004
Spain,"Gross enrolment ratio, primary, female (%)",2014,107.87827
"Hong Kong SAR, China","Gross enrolment ratio, early childhood education, both sexes (%)",2017,108.15535
"Hong Kong SAR, China","Gross enrolment ratio, early childhood education, both sexes (%)",2014,108.23004
Philippines,"Gross enrolment ratio, primary, female (%)",2016,108.2587
"Hong Kong SAR, China","Gross enrolment ratio, early childhood education, both sexes (%)",2015,108.31919
Mexico,"Gross enrolment ratio, primary, female (%)",2008,108.32095
France,"Gross enrolment ratio, early childhood education, both sexes (%)",2008,108.58349
Spain,"Gross enrolment ratio, primary, female (%)",2013,108.81614
Mexico,"Gross enrolment ratio, primary, female (%)",2013,109.00775
Indonesia,"Gross enrolment ratio, primary, female (%)",2012,109.11019
"Hong Kong SAR, China","Gross enrolment ratio, early childhood education, both sexes (%)",2016,109.2474
Mexico,"Gross enrolment ratio, primary, female (%)",2009,109.56119
"Hong Kong SAR, China","Gross enrolment ratio, primary, female (%)",2014,109.81981
"Hong Kong SAR, China","Gross enrolment ratio, primary, female (%)",2016,109.83429
Mexico,"Gross enrolment ratio, primary, female (%)",2010,109.83842
Mexico,"Gross enrolment ratio, primary, female (%)",2011,109.8901
Mexico,"Gross enrolment ratio, primary, female (%)",2012,109.9153
"Hong Kong SAR, China","Gross enrolment ratio, primary, female (%)",2017,110.07818
India,"Gross enrolment ratio, primary, female (%)",2011,110.31036
Philippines,"Gross enrolment ratio, primary, female (%)",2015,110.49716
India,"Gross enrolment ratio, primary, female (%)",2010,110.69512
Indonesia,"Gross enrolment ratio, primary, female (%)",2010,110.95218
"Hong Kong SAR, China","Gross enrolment ratio, primary, female (%)",2018,111.15675
Indonesia,"Gross enrolment ratio, primary, female (%)",2011,111.18228
"Hong Kong SAR, China","Gross enrolment ratio, primary, female (%)",2015,111.23752
India,"Gross enrolment ratio, primary, female (%)",2009,111.28928
Philippines,"Gross enrolment ratio, primary, female (%)",2014,111.8504
India,"Gross enrolment ratio, primary, female (%)",2008,111.85216
India,"Gross enrolment ratio, primary, female (%)",2012,111.97443
"Hong Kong SAR, China","Gross enrolment ratio, primary, female (%)",2019,112.12076
"Hong Kong SAR, China","Gross enrolment ratio, early childhood education, both sexes (%)",2013,112.73254
India,"Gross enrolment ratio, primary, female (%)",2014,114.01876
India,"Gross enrolment ratio, primary, female (%)",2015,114.78057
"Hong Kong SAR, China","Gross enrolment ratio, early childhood education, both sexes (%)",2012,114.99722
India,"Gross enrolment ratio, primary, female (%)",2013,117.12038
India,"Gross enrolment ratio, primary, female (%)",2017,121.12737
Israel,"Out-of-school children of primary school age, both sexes (number)",2013,123
India,"Gross enrolment ratio, primary, female (%)",2016,123.55514
Sweden,"Gross enrolment ratio, primary, female (%)",2013,123.98248
